id,sentiment
"7701_1",0.0012974407291039824
"103_3",0.24689507484436035
"8908_10",0.9691303372383118
"8876_1",0.015377379953861237
"7519_9",0.6225976943969727
"12456_8",0.4375796616077423
"9514_8",0.7417940497398376
"8680_8",0.33205923438072205
"12402_10",0.6296873688697815
"362_2",0.16384270787239075
"9825_7",0.9008520245552063
"2913_3",0.8895922899246216
"7164_8",0.6739712357521057
"11177_7",0.8619979619979858
"5707_10",0.9685148000717163
"8103_10",0.9409244060516357
"6289_1",0.008021561428904533
"11754_1",0.1799478828907013
"11640_10",0.9454272985458374
"9933_7",0.693489670753479
"185_10",0.956449568271637
"242_10",0.9697149991989136
"9369_8",0.9042351841926575
"7453_10",0.6064570546150208
"7514_7",0.07804302871227264
"10860_2",0.015324274078011513
"8663_8",0.5262546539306641
"9108_1",0.028927868232131004
"7941_1",0.05637486279010773
"10116_1",0.00452587241306901
"9841_4",0.02416856773197651
"4512_9",0.873045802116394
"4853_2",0.1290242075920105
"2664_4",0.6085341572761536
"9966_10",0.9474369287490845
"5167_2",0.06667917966842651
"3894_2",0.09546331316232681
"3929_8",0.7544972896575928
"7165_10",0.9037467241287231
"5451_8",0.8114850521087646
"2947_4",0.17305506765842438
"4611_10",0.9247756004333496
"5807_1",0.0677352100610733
"9464_8",0.9386500716209412
"3124_10",0.7270877957344055
"2705_4",0.9291594624519348
"12187_8",0.9762756824493408
"12319_10",0.8364980816841125
"9874_3",0.026933079585433006
"3406_4",0.3950641453266144
"2327_10",0.962687075138092
"605_10",0.9965618252754211
"8080_4",0.07703281939029694
"3074_10",0.9735983610153198
"2499_3",0.1687653362751007
"1013_1",0.14144977927207947
"11535_1",0.020045680925250053
"4118_7",0.3180607557296753
"10492_8",0.9614164233207703
"2129_4",0.32147282361984253
"9814_10",0.27626410126686096
"10671_9",0.25413787364959717
"5980_10",0.9561160802841187
"2755_2",0.0964229628443718
"5461_2",0.3764696717262268
"11979_1",0.03324316442012787
"8810_1",0.005307838320732117
"852_7",0.9161463975906372
"10961_4",0.06491541862487793
"7436_4",0.48602035641670227
"11281_3",0.5679161548614502
"4208_3",0.24287976324558258
"8213_10",0.6107400059700012
"9851_2",0.12596972286701202
"4713_7",0.47132408618927
"9528_1",0.9096631407737732
"3595_10",0.9810300469398499
"5785_3",0.06799019128084183
"10370_3",0.019561583176255226
"1980_3",0.6795088648796082
"8800_4",0.254086971282959
"4437_3",0.14317646622657776
"28_3",0.155967116355896
"12171_1",0.6147136092185974
"9359_3",0.2891302704811096
"3831_9",0.9892333745956421
"10962_7",0.9068575501441956
"1500_9",0.17643389105796814
"11470_10",0.9124999046325684
"11843_3",0.24272063374519348
"11200_4",0.12463201582431793
"1067_1",0.02689758501946926
"3333_1",0.004458247683942318
"4487_4",0.9871830940246582
"6428_1",0.006940362975001335
"575_7",0.02931733801960945
"10904_9",0.4951838552951813
"11821_2",0.1600772589445114
"11605_1",0.008406070992350578
"1111_7",0.3945266008377075
"10295_1",0.38822564482688904
"1146_4",0.007591141853481531
"2405_9",0.22770608961582184
"11081_10",0.9510902166366577
"2201_10",0.9903599619865417
"4844_1",0.011629979126155376
"11007_8",0.8828241229057312
"6535_7",0.9505531787872314
"2653_4",0.019324732944369316
"8245_10",0.509926974773407
"9951_8",0.9567411541938782
"6133_8",0.043413370847702026
"10006_2",0.002109752269461751
"7350_1",0.36043837666511536
"4509_9",0.9823033809661865
"948_1",0.0030392464250326157
"3987_1",0.14968128502368927
"2947_10",0.21480928361415863
"6041_3",0.0016784335020929575
"2946_1",0.032536137849092484
"11967_4",0.014571119099855423
"1185_10",0.9972333908081055
"10323_2",0.4044566750526428
"11706_2",0.003226217580959201
"3663_1",0.06263207644224167
"5602_10",0.9874976873397827
"4870_10",0.7205460071563721
"1994_1",0.013246361166238785
"10807_7",0.9417831897735596
"6871_3",0.9605468511581421
"1175_2",0.01722920686006546
"10919_7",0.9710327982902527
"8127_10",0.7193108797073364
"12497_4",0.3267257511615753
"3274_1",0.26945653557777405
"2568_3",0.10087233781814575
"840_2",0.037388771772384644
"5626_10",0.9966906905174255
"7561_10",0.9756654500961304
"4600_3",0.20697978138923645
"3324_9",0.4592181146144867
"8899_7",0.8679381012916565
"5592_8",0.5512751936912537
"12483_4",0.026182157918810844
"7874_1",0.0026468695141375065
"5878_10",0.8890314698219299
"4303_9",0.7236596941947937
"9421_1",0.20728428661823273
"10269_4",0.07893817126750946
"10615_2",0.013247936964035034
"2634_10",0.9793261885643005
"7522_1",0.017631806433200836
"9289_10",0.6144295930862427
"4636_10",0.6655322909355164
"1241_7",0.1403980702161789
"9458_9",0.632550060749054
"11690_10",0.9704691767692566
"7176_4",0.26351216435432434
"6212_10",0.8116462826728821
"6319_1",0.07896304130554199
"5229_3",0.14954139292240143
"466_9",0.9722557067871094
"8693_2",0.152553528547287
"2952_10",0.9827705025672913
"1128_1",0.015118354931473732
"3975_10",0.7496064305305481
"11365_10",0.5621710419654846
"2074_9",0.9026896953582764
"9768_10",0.9885483384132385
"4895_1",0.2959747910499573
"5726_10",0.9586002826690674
"9993_10",0.9683322310447693
"11319_2",0.49307939410209656
"10561_2",0.09925246238708496
"5455_8",0.9540746808052063
"10684_3",0.023891709744930267
"3652_3",0.005804023239761591
"7825_1",0.14244800806045532
"8806_1",0.03741159290075302
"275_10",0.8654144406318665
"2246_1",0.048575542867183685
"11968_2",0.0025010425597429276
"2528_1",0.5376662611961365
"8491_8",0.5183296203613281
"13_1",0.8049519062042236
"4530_8",0.7554440498352051
"5207_3",0.023893678560853004
"11648_10",0.37804368138313293
"8260_1",0.07875514030456543
"10730_10",0.7020174860954285
"10402_3",0.03680843859910965
"8077_1",0.008669614791870117
"8598_8",0.7704663872718811
"2809_3",0.012133046053349972
"12490_10",0.8022425174713135
"1447_9",0.9494291543960571
"1605_3",0.29266127943992615
"2311_4",0.003632866544649005
"3235_9",0.7944025993347168
"5725_10",0.7956098318099976
"9025_10",0.9497663974761963
"6049_9",0.7613226175308228
"4803_10",0.9873606562614441
"191_9",0.9711852669715881
"420_3",0.6700690984725952
"5238_2",0.012084743939340115
"1280_9",0.7692042589187622
"9408_4",0.0687452107667923
"819_1",0.0003917110152542591
"1656_4",0.02621803618967533
"9964_3",0.10036315023899078
"10404_4",0.4474155604839325
"12369_10",0.9726032614707947
"6423_1",0.026642240583896637
"9942_8",0.25296518206596375
"1519_1",0.02305997908115387
"100_10",0.9419651627540588
"3216_10",0.7837455868721008
"3909_10",0.6296144127845764
"5034_7",0.9569200277328491
"14_8",0.9347467422485352
"5891_3",0.036021821200847626
"8496_10",0.9931947588920593
"7429_1",0.007434525061398745
"9457_1",0.022676533088088036
"9602_8",0.9403433799743652
"4198_1",0.00439497921615839
"154_2",0.1384427696466446
"5070_2",0.01033786591142416
"4207_8",0.1345098614692688
"7758_8",0.6758530139923096
"4439_9",0.9502869248390198
"12042_1",0.012261114083230495
"7244_1",0.0023628314957022667
"6854_1",0.030076973140239716
"11932_10",0.964869499206543
"4151_10",0.8436804413795471
"7265_1",0.005440590437501669
"10272_7",0.9527365565299988
"4256_4",0.3231358230113983
"1225_7",0.7595474123954773
"956_10",0.9844200611114502
"6389_2",0.05453766509890556
"1365_4",0.2951385974884033
"4752_7",0.8414556980133057
"276_10",0.8216719031333923
"8766_9",0.5656619668006897
"11225_10",0.6008192896842957
"6920_1",0.0162864588201046
"11536_1",0.0025490554980933666
"1923_9",0.9593966007232666
"11460_10",0.3198575973510742
"10054_7",0.7584353089332581
"10845_1",0.0046986909583210945
"10231_4",0.273309588432312
"9430_8",0.8833858370780945
"3226_2",0.022853242233395576
"4298_3",0.11264476925134659
"10635_4",0.3343612551689148
"10567_4",0.015638364478945732
"5460_10",0.776538074016571
"7310_7",0.5650818943977356
"10330_2",0.004535679705440998
"5151_9",0.9720901846885681
"11_3",0.7280099987983704
"1448_8",0.08932234346866608
"10130_8",0.7158936858177185
"2199_3",0.014504282735288143
"1761_10",0.9575508832931519
"2782_1",0.020512046292424202
"7618_10",0.9743390083312988
"85_10",0.8399131298065186
"5730_3",0.13267037272453308
"3641_1",0.3595384359359741
"8190_9",0.8908340930938721
"9533_10",0.9880766868591309
"9508_1",0.006736883893609047
"237_8",0.9745190143585205
"3981_7",0.7442686557769775
"7194_9",0.7963280081748962
"10584_8",0.3774867057800293
"248_2",0.01274945493787527
"8358_4",0.05080737918615341
"1218_1",0.004763842094689608
"4191_10",0.006075086072087288
"3090_8",0.6320050954818726
"11923_2",0.17109021544456482
"1640_8",0.6543940901756287
"9972_3",0.03591139614582062
"11818_4",0.5941826105117798
"4350_10",0.9623426198959351
"877_10",0.5165525078773499
"10017_8",0.6831796765327454
"7975_10",0.978016197681427
"8436_1",0.0920795127749443
"6024_7",0.536285936832428
"3112_1",0.02232550084590912
"951_10",0.9048144817352295
"1622_1",0.015534557402133942
"191_3",0.43034982681274414
"5669_1",0.017331795766949654
"1891_4",0.036928147077560425
"12173_9",0.8483275175094604
"7887_7",0.07404600083827972
"3256_10",0.7158925533294678
"5419_1",0.0004188242310192436
"7635_1",0.009955421090126038
"8297_2",0.04369352385401726
"7137_8",0.7667155861854553
"7562_3",0.32828983664512634
"9944_1",0.008079245686531067
"4288_1",0.011570985428988934
"8087_1",0.047172944992780685
"4771_10",0.8268446922302246
"10482_10",0.8315525650978088
"5324_10",0.9912808537483215
"3080_1",0.004999577533453703
"10923_7",0.7529428005218506
"1753_7",0.8484939336776733
"317_10",0.855464518070221
"12474_8",0.6111297011375427
"773_8",0.9827801585197449
"388_1",0.10441466420888901
"12141_2",0.5514339208602905
"5667_1",0.2317645400762558
"1071_9",0.9386631846427917
"2897_10",0.9452340602874756
"9481_4",0.31810012459754944
"12025_1",0.010455717332661152
"8879_7",0.5086626410484314
"5683_1",0.09353331476449966
"7026_1",0.0030053886584937572
"2439_1",0.10215091705322266
"3631_7",0.8512626886367798
"1650_9",0.8751478791236877
"5378_7",0.978898286819458
"9745_1",0.0019232167396694422
"11563_8",0.7251554131507874
"299_8",0.9311069250106812
"9471_2",0.4319649934768677
"1866_1",0.0702236220240593
"2639_4",0.06622759252786636
"5122_1",0.30675652623176575
"12341_7",0.5262388586997986
"2936_8",0.952322244644165
"8647_10",0.03230113536119461
"4255_9",0.8719176054000854
"7262_8",0.12933467328548431
"8413_10",0.5157774090766907
"10080_1",0.05915042385458946
"3973_1",0.2040962278842926
"8752_9",0.989023745059967
"4018_2",0.09677420556545258
"7669_1",0.0391739085316658
"10421_4",0.07374929636716843
"7854_8",0.8694246411323547
"162_8",0.08884140104055405
"11614_9",0.5858368873596191
"11343_8",0.9498224854469299
"1708_7",0.34786009788513184
"7115_4",0.8647334575653076
"10498_10",0.16139259934425354
"2944_8",0.8968120217323303
"10474_3",0.26714855432510376
"1263_1",0.02735413983464241
"1693_4",0.9041842222213745
"9600_9",0.1741330772638321
"11173_2",0.22905035316944122
"3961_2",0.1733717918395996
"8011_1",0.21778467297554016
"7386_8",0.5137794613838196
"8787_8",0.9429276585578918
"12349_9",0.9595106840133667
"1776_4",0.052286889404058456
"5885_4",0.8207079172134399
"220_4",0.08849441260099411
"5547_8",0.938488781452179
"2853_1",0.0418255478143692
"2157_2",0.2885987460613251
"11667_2",0.07726380974054337
"194_7",0.8201640844345093
"1633_1",0.035758838057518005
"6897_2",0.04679346829652786
"11568_2",0.6250406503677368
"9219_1",0.23792408406734467
"477_8",0.9713903665542603
"8980_3",0.9494027495384216
"4612_10",0.7086655497550964
"8030_10",0.9676617980003357
"1846_8",0.9935919046401978
"2786_8",0.8741106986999512
"2634_1",0.0977528765797615
"3110_8",0.9162125587463379
"11587_8",0.7836047410964966
"11262_8",0.756504237651825
"5680_7",0.37706321477890015
"4583_4",0.2446494996547699
"1451_1",0.015502076596021652
"4244_4",0.020419485867023468
"6176_4",0.012701565399765968
"8851_10",0.9654518365859985
"908_9",0.9225890636444092
"7494_9",0.34203439950942993
"8061_3",0.022760683670639992
"789_1",0.22973670065402985
"2374_7",0.7003681659698486
"11225_3",0.0065057892352342606
"4467_4",0.013865734450519085
"8516_10",0.29180434346199036
"4121_10",0.9154494404792786
"10267_7",0.7687035799026489
"6040_8",0.7516916990280151
"8338_7",0.8889346122741699
"2903_7",0.9901611804962158
"6662_9",0.9512355327606201
"5333_10",0.9024737477302551
"7470_4",0.16920709609985352
"8813_1",0.08417454361915588
"4514_3",0.4132055342197418
"9584_7",0.14503848552703857
"11706_8",0.9448443055152893
"11538_8",0.5250982642173767
"4210_1",0.0017842232482507825
"8984_1",0.007819273509085178
"3431_4",0.05327889695763588
"4973_10",0.9507429003715515
"12260_1",0.001664691953919828
"4267_10",0.9764214158058167
"9906_9",0.9515967965126038
"670_7",0.9556470513343811
"6270_3",0.027359094470739365
"5164_4",0.04147931560873985
"9741_2",0.007875953800976276
"3761_8",0.7395246624946594
"2651_2",0.25833117961883545
"7448_10",0.9489850401878357
"7184_9",0.9722560048103333
"1313_9",0.40661484003067017
"10654_8",0.9769389033317566
"7151_1",0.009798712097108364
"2320_10",0.826099693775177
"12033_7",0.32430532574653625
"6429_1",0.08669761568307877
"1420_4",0.7869770526885986
"3002_7",0.370667040348053
"1299_1",0.0012511505046859384
"7897_9",0.9758614301681519
"1529_4",0.009558925405144691
"9760_2",0.11677657812833786
"11318_1",0.010282961651682854
"2217_3",0.04766877740621567
"11641_2",0.05298764631152153
"7238_10",0.9636206030845642
"7710_8",0.9235677123069763
"12011_8",0.35653045773506165
"4495_7",0.9841086268424988
"11144_4",0.04462173953652382
"5625_2",0.019631804898381233
"2926_7",0.423701673746109
"8538_8",0.8575473427772522
"8875_10",0.8993305563926697
"10881_10",0.9479979276657104
"1662_7",0.9369617104530334
"4560_9",0.8302334547042847
"6714_4",0.03756934776902199
"9059_10",0.9580979943275452
"6631_10",0.7402957677841187
"8520_1",0.008005058392882347
"918_4",0.779358983039856
"3102_10",0.651968240737915
"3611_2",0.009331914596259594
"8434_10",0.9152677059173584
"681_7",0.9865556359291077
"7386_4",0.007397672161459923
"7566_9",0.036182597279548645
"10110_10",0.8324799537658691
"10486_10",0.9876386523246765
"1492_3",0.13577908277511597
"11823_1",0.010191579349339008
"2331_9",0.7691685557365417
"2200_2",0.021959256380796432
"9547_1",0.016787048429250717
"785_2",0.007473259698599577
"5101_4",0.12231891602277756
"5657_10",0.2885376811027527
"6902_7",0.3095185458660126
"1490_9",0.8251636028289795
"7148_9",0.6092838048934937
"7387_8",0.6926886439323425
"8277_9",0.8847296237945557
"6912_7",0.5379601120948792
"170_2",0.2664816379547119
"7702_10",0.9713037610054016
"4393_3",0.020552635192871094
"2608_3",0.6123615503311157
"4931_8",0.8374733328819275
"10589_10",0.6243380308151245
"8623_4",0.006274063605815172
"6057_2",0.021165264770388603
"2704_9",0.967151403427124
"1790_2",0.536395788192749
"12370_1",0.0046196430921554565
"159_1",0.007745272945612669
"343_9",0.9852943420410156
"2128_9",0.9817524552345276
"11181_8",0.7445129752159119
"11775_10",0.922313392162323
"3514_10",0.34626632928848267
"6993_2",0.009951605461537838
"2866_9",0.26319751143455505
"1000_9",0.9707587957382202
"11772_7",0.6648638248443604
"3355_9",0.3279181718826294
"8519_8",0.43375036120414734
"7879_3",0.10593733191490173
"4332_10",0.930853009223938
"5403_1",0.007527127396315336
"1514_7",0.06823510676622391
"7904_1",0.020376628264784813
"10550_2",0.18070046603679657
"11442_10",0.608018159866333
"2821_3",0.10164087265729904
"5766_1",0.0020231036469340324
"8061_9",0.9928763508796692
"2166_1",0.01926499232649803
"6206_1",0.032099708914756775
"11124_2",0.06971622258424759
"7625_10",0.31441351771354675
"90_9",0.894332230091095
"7959_10",0.985950231552124
"7029_10",0.7776138186454773
"779_8",0.9621594548225403
"1101_4",0.0706367939710617
"11189_4",0.015765519812703133
"9790_4",0.03205409273505211
"10861_1",0.05194123461842537
"5902_2",0.013304263353347778
"9545_10",0.7220557928085327
"3730_1",0.0016492161666974425
"4951_9",0.28961309790611267
"3295_1",0.015208969824016094
"9495_2",0.07170786708593369
"2876_1",0.6176693439483643
"2796_1",0.067389115691185
"10338_3",0.48740240931510925
"10913_7",0.22217532992362976
"4685_2",0.003331789979711175
"11586_1",0.050198253244161606
"4904_7",0.20492315292358398
"7110_7",0.89094078540802
"2086_4",0.32977887988090515
"7372_7",0.7303698658943176
"135_9",0.7513147592544556
"7038_3",0.6199283003807068
"1119_2",0.03301587328314781
"5057_8",0.4177943170070648
"3479_10",0.986494243144989
"6489_8",0.9449634552001953
"4910_8",0.48464256525039673
"5979_10",0.7707066535949707
"11304_1",0.005519479978829622
"2102_9",0.94988614320755
"8048_1",0.012408899143338203
"12153_7",0.8527318835258484
"4832_8",0.6921495199203491
"3079_9",0.6930688619613647
"8254_2",0.005482229869812727
"7981_7",0.9857457280158997
"611_1",0.8520188331604004
"307_10",0.7015470862388611
"8861_3",0.09238618612289429
"4635_4",0.9226700067520142
"6197_7",0.8276132941246033
"6739_3",0.027132801711559296
"8588_9",0.9135380983352661
"8461_7",0.6877710819244385
"10089_1",0.05822639912366867
"2609_7",0.3770953416824341
"1418_3",0.5910482406616211
"2661_10",0.8571962714195251
"1253_9",0.7792065739631653
"8815_9",0.6280525922775269
"9867_8",0.8867685198783875
"2155_1",0.0199741218239069
"12259_4",0.04950200393795967
"11224_3",0.3688211441040039
"4781_1",0.004730454180389643
"4354_9",0.9822066426277161
"9629_9",0.7365821003913879
"3629_9",0.9527257084846497
"6445_10",0.9419970512390137
"9526_10",0.924096405506134
"5138_2",0.04450372979044914
"349_10",0.9051266312599182
"2099_7",0.5745071172714233
"4411_1",0.3121284544467926
"8127_3",0.05978098884224892
"5225_8",0.8796979784965515
"7970_3",0.09094970673322678
"5688_7",0.3588850200176239
"12099_3",0.0815838873386383
"6020_4",0.13099175691604614
"3892_8",0.9609502553939819
"2098_8",0.9565094709396362
"4851_7",0.9470813870429993
"10967_10",0.20348653197288513
"6230_4",0.44355958700180054
"2211_2",0.006969545502215624
"11978_10",0.6889817714691162
"8802_1",0.161376953125
"11010_3",0.01214875653386116
"10083_2",0.7242343425750732
"5588_10",0.04301228001713753
"958_10",0.6933748126029968
"6771_4",0.44648998975753784
"6767_9",0.8702224493026733
"7302_10",0.9768902063369751
"5324_3",0.005876144394278526
"7737_10",0.9790021777153015
"8603_10",0.8707238435745239
"3029_7",0.9722874760627747
"8640_2",0.021049492061138153
"2139_1",0.0013061178615316749
"6305_10",0.9890570640563965
"6884_7",0.9520161151885986
"5534_8",0.8955976963043213
"7619_8",0.9691339135169983
"10057_8",0.7561426758766174
"972_7",0.9630075693130493
"6245_8",0.8401597738265991
"6627_7",0.9245052337646484
"3621_10",0.2504861056804657
"2290_4",0.7257511615753174
"24_4",0.22134464979171753
"5689_1",0.00119687314145267
"6497_4",0.05425658077001572
"12405_4",0.7115815281867981
"11720_7",0.988129734992981
"10088_1",0.01718476042151451
"9258_9",0.9823397397994995
"354_4",0.8616685271263123
"4770_10",0.8925687074661255
"1035_3",0.7510351538658142
"739_1",0.044080521911382675
"6267_7",0.868492066860199
"1562_8",0.9462729692459106
"1438_1",0.006081694737076759
"281_8",0.9867063760757446
"1818_1",0.41163209080696106
"3943_3",0.037015482783317566
"8116_4",0.7029492855072021
"6984_1",0.007340240757912397
"5330_4",0.009760499931871891
"8821_8",0.9587724804878235
"10484_10",0.9760475754737854
"1886_4",0.056232817471027374
"7943_2",0.42497774958610535
"6438_7",0.9415300488471985
"8931_10",0.8232314586639404
"10538_10",0.7974202036857605
"534_10",0.9811386466026306
"7329_2",0.00851871445775032
"6614_2",0.7068639397621155
"710_10",0.8638872504234314
"3120_4",0.22520804405212402
"9046_1",0.03090851567685604
"5638_2",0.01350435521453619
"2455_4",0.09213054925203323
"2652_3",0.1228821873664856
"11006_4",0.01576995849609375
"5065_3",0.0050676497630774975
