id,sentiment
"6030_9",0.8880589008331299
"5918_7",0.989909827709198
"7061_9",0.44074761867523193
"266_8",0.9516721367835999
"1375_10",0.9886987209320068
"8648_3",0.006222165189683437
"10146_10",0.9769968390464783
"4578_10",0.9632133841514587
"4685_8",0.9709054827690125
"11843_9",0.9504134058952332
"5467_10",0.9923798441886902
"10140_10",0.8804639577865601
"7721_8",0.9822194576263428
"11208_10",0.7423050999641418
"1063_10",0.9635091423988342
"8260_10",0.9231613874435425
"3182_9",0.94713294506073
"2797_8",0.9287994503974915
"7613_2",0.4015815258026123
"11624_4",0.08559104800224304
"4847_10",0.9862738251686096
"10684_7",0.7323157787322998
"6312_1",0.4947085380554199
"4925_3",0.004200049676001072
"4125_1",0.0026563620194792747
"2394_10",0.9961651563644409
"12105_10",0.8339160680770874
"7812_1",0.011167884804308414
"1061_8",0.4757324755191803
"9343_3",0.5145747661590576
"7696_10",0.9989486336708069
"9355_10",0.9956923127174377
"782_9",0.9940070509910583
"9882_10",0.9977500438690186
"10642_10",0.9881699681282043
"7410_2",0.0038557553198188543
"9591_4",0.00272948550991714
"11902_3",0.18138809502124786
"3495_7",0.02550368756055832
"6733_1",0.0005457565421238542
"4552_1",0.0012450283393263817
"6722_1",0.03600207716226578
"188_10",0.9772458672523499
"5099_10",0.9239632487297058
"10313_1",0.010600543580949306
"6756_9",0.8912472724914551
"6622_2",0.0022809957154095173
"4807_10",0.9921889901161194
"7173_3",0.1272721290588379
"11321_8",0.650904655456543
"7909_9",0.16864672303199768
"8012_7",0.2016924023628235
"8615_4",0.01579293981194496
"8117_10",0.7851600646972656
"1892_10",0.9913320541381836
"4617_1",0.06144709885120392
"1893_8",0.4785590171813965
"5435_1",0.005220487713813782
"162_3",0.09801982343196869
"6516_10",0.9815604090690613
"11588_7",0.8486036658287048
"2006_1",0.006736784242093563
"1594_4",0.039610542356967926
"1472_1",0.009376862086355686
"3647_1",0.2926327884197235
"174_7",0.9002866744995117
"5539_7",0.009019431658089161
"3384_10",0.9957102537155151
"3811_4",0.3931690752506256
"4079_8",0.528539776802063
"1179_7",0.8630445003509521
"3069_9",0.9825188517570496
"3769_8",0.938880980014801
"9247_10",0.9450737833976746
"10434_1",0.01085029635578394
"1147_10",0.9919627904891968
"5344_7",0.9740810990333557
"8073_10",0.9495071172714233
"7833_3",0.015630614012479782
"8370_1",0.024938950315117836
"9007_8",0.1647997349500656
"6624_7",0.1762869954109192
"6683_3",0.08304793387651443
"12275_7",0.0222124382853508
"11927_8",0.9870164394378662
"1560_10",0.998548150062561
"1325_9",0.4379824995994568
"3548_8",0.01184589508920908
"607_1",0.0015095134731382132
"6702_7",0.6787865161895752
"5702_3",0.024865761399269104
"11345_8",0.97404944896698
"3428_4",0.21585893630981445
"7209_9",0.998313307762146
"8425_8",0.9599933624267578
"3087_1",0.0058303289115428925
"1119_8",0.7734536528587341
"5715_3",0.8126533627510071
"8645_1",0.018257932737469673
"2149_3",0.00669765193015337
"10403_10",0.9011812210083008
"5628_1",0.006988815031945705
"5570_10",0.9926525950431824
"1613_3",0.0336402989923954
"1454_4",0.9460818767547607
"5094_3",0.06973514705896378
"7982_1",0.03846205770969391
"6894_2",0.7032685279846191
"6554_1",0.10978449136018753
"4721_3",0.00891813263297081
"6904_4",0.022869011387228966
"893_8",0.9527688026428223
"4605_4",0.8427513241767883
"11516_7",0.38831037282943726
"11718_7",0.9976890683174133
"5956_1",0.004808878060430288
"7455_9",0.964943528175354
"6396_4",0.9228198528289795
"1223_8",0.9656519889831543
"8556_1",0.15134112536907196
"6108_8",0.9170325398445129
"11690_1",0.002479656832292676
"3778_9",0.40244239568710327
"3627_4",0.6767264604568481
"8256_4",0.2145015150308609
"533_1",0.003126282710582018
"5235_4",0.057369593530893326
"621_2",0.07891196012496948
"5365_1",0.08952560275793076
"8180_3",0.45607516169548035
"7396_7",0.23514536023139954
"9776_10",0.9935677647590637
"8175_10",0.9355078935623169
"3128_1",0.005053411237895489
"4606_1",0.4198477566242218
"6158_2",0.20764918625354767
"3281_10",0.9822003245353699
"4723_4",0.2352699190378189
"11994_3",0.04157048463821411
"7701_1",0.002083694329485297
"103_3",0.14021050930023193
"8908_10",0.9947198629379272
"8876_1",0.006564609706401825
"7519_9",0.6585062146186829
"12456_8",0.789212703704834
"9514_8",0.9233221411705017
"8680_8",0.41031765937805176
"12402_10",0.9149356484413147
"362_2",0.11461178213357925
"9825_7",0.9524602293968201
"2913_3",0.8750951290130615
"7164_8",0.971058189868927
"11177_7",0.7897161841392517
"5707_10",0.9969544410705566
"8103_10",0.9316867589950562
"6289_1",0.0012209522537887096
"11754_1",0.0788075402379036
"11640_10",0.9952824115753174
"9933_7",0.81781405210495
"185_10",0.9691495299339294
"242_10",0.9785580039024353
"9369_8",0.9575221538543701
"7453_10",0.8496007323265076
"7514_7",0.1402762532234192
"10860_2",0.009764871560037136
"8663_8",0.7740114331245422
"9108_1",0.010682887397706509
"7941_1",0.1576324701309204
"10116_1",0.005273483693599701
"9841_4",0.01906544342637062
"4512_9",0.9622197151184082
"4853_2",0.09152627736330032
"2664_4",0.7728455662727356
"9966_10",0.9917301535606384
"5167_2",0.060293927788734436
"3894_2",0.16488349437713623
"3929_8",0.8029571175575256
"7165_10",0.973041832447052
"5451_8",0.8231512904167175
"2947_4",0.2419062703847885
"4611_10",0.9291272759437561
"5807_1",0.0556405708193779
"9464_8",0.954963743686676
"3124_10",0.813132107257843
"2705_4",0.9502800107002258
"12187_8",0.9859667420387268
"12319_10",0.9240784645080566
"9874_3",0.18278488516807556
"3406_4",0.4193883538246155
"2327_10",0.9967166185379028
"605_10",0.9980188012123108
"8080_4",0.10026021301746368
"3074_10",0.9904243350028992
"2499_3",0.1415928602218628
"1013_1",0.24894799292087555
"11535_1",0.004501716233789921
"4118_7",0.604709804058075
"10492_8",0.9706704616546631
"2129_4",0.10541242361068726
"9814_10",0.042775772511959076
"10671_9",0.4534931480884552
"5980_10",0.9917469620704651
"2755_2",0.262605756521225
"5461_2",0.5210109949111938
"11979_1",0.059361908584833145
"8810_1",0.0026258330326527357
"852_7",0.9602888226509094
"10961_4",0.036331504583358765
"7436_4",0.5367271900177002
"11281_3",0.893604040145874
"4208_3",0.31244102120399475
"8213_10",0.33909448981285095
"9851_2",0.05990596488118172
"4713_7",0.7952316999435425
"9528_1",0.9745518565177917
"3595_10",0.980118989944458
"5785_3",0.057052500545978546
"10370_3",0.0030289553105831146
"1980_3",0.5813098549842834
"8800_4",0.18857774138450623
"4437_3",0.18454429507255554
"28_3",0.323713093996048
"12171_1",0.3757786452770233
"9359_3",0.07842343300580978
"3831_9",0.99756920337677
"10962_7",0.9853235483169556
"1500_9",0.5441558957099915
"11470_10",0.9024767875671387
"11843_3",0.07747877389192581
"11200_4",0.19747216999530792
"1067_1",0.015063195489346981
"3333_1",0.0030220712069422007
"4487_4",0.979587733745575
"6428_1",0.006993353366851807
"575_7",0.017690077424049377
"10904_9",0.8440391421318054
"11821_2",0.10848765075206757
"11605_1",0.001684954739175737
"1111_7",0.8131510615348816
"10295_1",0.39521536231040955
"1146_4",0.004070427734404802
"2405_9",0.2852488160133362
"11081_10",0.9498082995414734
"2201_10",0.9973719716072083
"4844_1",0.03129624202847481
"11007_8",0.988411545753479
"6535_7",0.9495294690132141
"2653_4",0.010055240243673325
"8245_10",0.40597447752952576
"9951_8",0.8552689552307129
"6133_8",0.10257741808891296
"10006_2",0.0045039840042591095
"7350_1",0.5117047429084778
"4509_9",0.993337869644165
"948_1",0.002393954200670123
"3987_1",0.0576387457549572
"2947_10",0.18784208595752716
"6041_3",0.0006660189828835428
"2946_1",0.004305841401219368
"11967_4",0.005397054832428694
"1185_10",0.9970548748970032
"10323_2",0.3543079197406769
"11706_2",0.0017636535922065377
"3663_1",0.08213643729686737
"5602_10",0.999203085899353
"4870_10",0.891341507434845
"1994_1",0.0035554105415940285
"10807_7",0.9776847958564758
"6871_3",0.9599695801734924
"1175_2",0.005661190953105688
"10919_7",0.9920756816864014
"8127_10",0.32440340518951416
"12497_4",0.1592761129140854
"3274_1",0.2639891505241394
"2568_3",0.03355183079838753
"840_2",0.022887248545885086
"5626_10",0.9983612298965454
"7561_10",0.993821918964386
"4600_3",0.1621847152709961
"3324_9",0.40522444248199463
"8899_7",0.8701941967010498
"5592_8",0.7246208190917969
"12483_4",0.17271770536899567
"7874_1",0.002036391058936715
"5878_10",0.9318750500679016
"4303_9",0.7432612776756287
"9421_1",0.09101377427577972
"10269_4",0.002870019990950823
"10615_2",0.019752532243728638
"2634_10",0.9922305941581726
"7522_1",0.02822655253112316
"9289_10",0.5052180290222168
"4636_10",0.9350053668022156
"1241_7",0.06950303167104721
"9458_9",0.6824883818626404
"11690_10",0.9913046956062317
"7176_4",0.49306321144104004
"6212_10",0.9255674481391907
"6319_1",0.0074020614847540855
"5229_3",0.39445045590400696
"466_9",0.993525505065918
"8693_2",0.12899209558963776
"2952_10",0.988949179649353
"1128_1",0.055425673723220825
"3975_10",0.8239468336105347
"11365_10",0.5458249449729919
"2074_9",0.9520558714866638
"9768_10",0.9983626008033752
"4895_1",0.11259143799543381
"5726_10",0.9557303190231323
"9993_10",0.9882639050483704
"11319_2",0.29307854175567627
"10561_2",0.21444916725158691
"5455_8",0.9956262707710266
"10684_3",0.010282302275300026
"3652_3",0.008074791170656681
"7825_1",0.0748949646949768
"8806_1",0.029507940635085106
"275_10",0.970133364200592
"2246_1",0.14624427258968353
"11968_2",0.0017713424749672413
"2528_1",0.7768844366073608
"8491_8",0.5659116506576538
"13_1",0.8076044917106628
"4530_8",0.93057781457901
"5207_3",0.01850704662501812
"11648_10",0.839756429195404
"8260_1",0.043087586760520935
"10730_10",0.3800041079521179
"10402_3",0.13720490038394928
"8077_1",0.005228119902312756
"8598_8",0.9054645299911499
"2809_3",0.015673821792006493
"12490_10",0.9898396134376526
"1447_9",0.9779082536697388
"1605_3",0.36165711283683777
"2311_4",0.0027294529136270285
"3235_9",0.3872094750404358
"5725_10",0.7793664932250977
"9025_10",0.9733531475067139
"6049_9",0.8755438923835754
"4803_10",0.9966004490852356
"191_9",0.9576511979103088
"420_3",0.5801567435264587
"5238_2",0.0077162813395261765
"1280_9",0.92463219165802
"9408_4",0.1600443422794342
"819_1",0.00025246510631404817
"1656_4",0.011516549624502659
"9964_3",0.04773882031440735
"10404_4",0.1531786471605301
"12369_10",0.9940841197967529
"6423_1",0.010353997349739075
"9942_8",0.32117733359336853
"1519_1",0.005981498397886753
"100_10",0.8990738391876221
"3216_10",0.8522032499313354
"3909_10",0.35535722970962524
"5034_7",0.9759628772735596
"14_8",0.9948787093162537
"5891_3",0.019975930452346802
"8496_10",0.9992266297340393
"7429_1",0.0021814850624650717
"9457_1",0.00554552860558033
"9602_8",0.979309618473053
"4198_1",0.004954018630087376
"154_2",0.04964079707860947
"5070_2",0.0012669186107814312
"4207_8",0.8384810090065002
"7758_8",0.9510838985443115
"4439_9",0.9873514175415039
"12042_1",0.00781251396983862
"7244_1",0.0021215544547885656
"6854_1",0.010324566625058651
"11932_10",0.9499509930610657
"4151_10",0.9565327763557434
"7265_1",0.004476515576243401
"10272_7",0.9903931021690369
"4256_4",0.16114458441734314
"1225_7",0.7648818492889404
"956_10",0.9915903806686401
"6389_2",0.004355956334620714
"1365_4",0.19699455797672272
"4752_7",0.9923527836799622
"276_10",0.8272310495376587
"8766_9",0.8872787952423096
"11225_10",0.840786337852478
"6920_1",0.004583089612424374
"11536_1",0.001658925786614418
"1923_9",0.9723769426345825
"11460_10",0.627200722694397
"10054_7",0.6374385952949524
"10845_1",0.0032385762315243483
"10231_4",0.18857932090759277
"9430_8",0.9751424789428711
"3226_2",0.010329142212867737
"4298_3",0.13389579951763153
"10635_4",0.14628511667251587
"10567_4",0.0033684191294014454
"5460_10",0.9216794967651367
"7310_7",0.31997621059417725
"10330_2",0.0018490912625566125
"5151_9",0.993867039680481
"11_3",0.8530306816101074
"1448_8",0.050703320652246475
"10130_8",0.8747852444648743
"2199_3",0.004186826292425394
"1761_10",0.9472596049308777
"2782_1",0.008031971752643585
"7618_10",0.9892427325248718
"85_10",0.714245080947876
"5730_3",0.05442558601498604
"3641_1",0.5003819465637207
"8190_9",0.97297602891922
"9533_10",0.9941363334655762
"9508_1",0.001539877848699689
"237_8",0.9833309054374695
"3981_7",0.83918696641922
"7194_9",0.9239173531532288
"10584_8",0.040596261620521545
"248_2",0.007483236957341433
"8358_4",0.016052434220910072
"1218_1",0.0036209735553711653
"4191_10",0.004431488458067179
"3090_8",0.633599579334259
"11923_2",0.3006008267402649
"1640_8",0.9083760976791382
"9972_3",0.01093981508165598
"11818_4",0.7506062388420105
"4350_10",0.977292537689209
"877_10",0.8920906186103821
"10017_8",0.8768465518951416
"7975_10",0.9958977699279785
"8436_1",0.1514454036951065
"6024_7",0.5029863119125366
"3112_1",0.032094672322273254
"951_10",0.9206783175468445
"1622_1",0.004305234178900719
"191_3",0.869834840297699
"5669_1",0.004673705901950598
"1891_4",0.06512538343667984
"12173_9",0.9731470346450806
"7887_7",0.31282275915145874
"3256_10",0.9063376784324646
"5419_1",0.0007040522759780288
"7635_1",0.014894183725118637
"8297_2",0.03250228986144066
"7137_8",0.8065135478973389
"7562_3",0.7964167594909668
"9944_1",0.004268114920705557
"4288_1",0.0025562818627804518
"8087_1",0.10607989132404327
"4771_10",0.9322428107261658
"10482_10",0.9558525085449219
"5324_10",0.9943952560424805
"3080_1",0.0015766421565786004
"10923_7",0.7595176696777344
"1753_7",0.9639045596122742
"317_10",0.9811475276947021
"12474_8",0.8437087535858154
"773_8",0.991435170173645
"388_1",0.3811571002006531
"12141_2",0.6455124020576477
"5667_1",0.23220095038414001
"1071_9",0.9824839234352112
"2897_10",0.9877511262893677
"9481_4",0.27295973896980286
"12025_1",0.0062669734470546246
"8879_7",0.7965309023857117
"5683_1",0.07706169784069061
"7026_1",0.0009440190042369068
"2439_1",0.07998760044574738
"3631_7",0.9132317900657654
"1650_9",0.8445736169815063
"5378_7",0.9936345815658569
"9745_1",0.00033163983607664704
"11563_8",0.9643285274505615
"299_8",0.9335071444511414
"9471_2",0.9235741496086121
"1866_1",0.05557755380868912
"2639_4",0.07945357263088226
"5122_1",0.18829312920570374
"12341_7",0.7577882409095764
"2936_8",0.9942852854728699
"8647_10",0.22790737450122833
"4255_9",0.9200034737586975
"7262_8",0.34719598293304443
"8413_10",0.8414818048477173
"10080_1",0.013142102397978306
"3973_1",0.8039758801460266
"8752_9",0.9980301260948181
"4018_2",0.20769314467906952
"7669_1",0.011666495352983475
"10421_4",0.06768377125263214
"7854_8",0.8483240008354187
"162_8",0.03841793164610863
"11614_9",0.8838040232658386
"11343_8",0.9833390712738037
"1708_7",0.3074900805950165
"7115_4",0.9565483927726746
"10498_10",0.36707910895347595
"2944_8",0.9382404088973999
"10474_3",0.11655884236097336
"1263_1",0.021212570369243622
"1693_4",0.8439821004867554
"9600_9",0.09562335908412933
"11173_2",0.1840159296989441
"3961_2",0.20865598320960999
"8011_1",0.7977350354194641
"7386_8",0.22440074384212494
"8787_8",0.9630643725395203
"12349_9",0.9804724454879761
"1776_4",0.03561611846089363
"5885_4",0.8860443830490112
"220_4",0.029728738591074944
"5547_8",0.9903426766395569
"2853_1",0.07853595167398453
"2157_2",0.13111673295497894
"11667_2",0.04099255055189133
"194_7",0.9540798664093018
"1633_1",0.006017250008881092
"6897_2",0.009575770236551762
"11568_2",0.2902525067329407
"9219_1",0.02905147708952427
"477_8",0.9583332538604736
"8980_3",0.9881688952445984
"4612_10",0.8981823921203613
"8030_10",0.9983826279640198
"1846_8",0.997845470905304
"2786_8",0.9779218435287476
"2634_1",0.10474255681037903
"3110_8",0.9786836504936218
"11587_8",0.9405014514923096
"11262_8",0.7473050355911255
"5680_7",0.30247989296913147
"4583_4",0.1610952615737915
"1451_1",0.017250118777155876
"4244_4",0.01225908100605011
"6176_4",0.003580614225938916
"8851_10",0.9920483827590942
"908_9",0.9936158657073975
"7494_9",0.29866230487823486
"8061_3",0.00421253452077508
"789_1",0.2220441699028015
"2374_7",0.8205742835998535
"11225_3",0.0024634404107928276
"4467_4",0.0036029680632054806
"8516_10",0.1890994757413864
"4121_10",0.9585296511650085
"10267_7",0.4905571937561035
"6040_8",0.6852881908416748
"8338_7",0.8961243629455566
"2903_7",0.9963808655738831
"6662_9",0.8824901580810547
"5333_10",0.8894529342651367
"7470_4",0.18222104012966156
"8813_1",0.05763114616274834
"4514_3",0.4825862646102905
"9584_7",0.08734546601772308
"11706_8",0.9773502349853516
"11538_8",0.7854159474372864
"4210_1",0.0004216970701236278
"8984_1",0.017842764034867287
"3431_4",0.02808317542076111
"4973_10",0.9886466860771179
"12260_1",0.0009534618002362549
"4267_10",0.9959272146224976
"9906_9",0.96674644947052
"670_7",0.9782257080078125
"6270_3",0.037969920784235
"5164_4",0.09081482887268066
"9741_2",0.00957583263516426
"3761_8",0.6416254043579102
"2651_2",0.23959100246429443
"7448_10",0.9576525092124939
"7184_9",0.9616734385490417
"1313_9",0.7646759152412415
"10654_8",0.9975393414497375
"7151_1",0.007764745969325304
"2320_10",0.8855869174003601
"12033_7",0.49451738595962524
"6429_1",0.053731709718704224
"1420_4",0.821222186088562
"3002_7",0.22219763696193695
"1299_1",0.0009788349270820618
"7897_9",0.9848350882530212
"1529_4",0.008391623385250568
"9760_2",0.046302516013383865
"11318_1",0.004404867999255657
"2217_3",0.027012815698981285
"11641_2",0.06650243699550629
"7238_10",0.9982420802116394
"7710_8",0.9787628650665283
"12011_8",0.7798609137535095
"4495_7",0.9933604001998901
"11144_4",0.26835715770721436
"5625_2",0.04307670518755913
"2926_7",0.3765312433242798
"8538_8",0.9538885354995728
"8875_10",0.9421032667160034
"10881_10",0.9877663850784302
"1662_7",0.9891161322593689
"4560_9",0.7501790523529053
"6714_4",0.006017155945301056
"9059_10",0.9970479011535645
"6631_10",0.6674219369888306
"8520_1",0.003584299236536026
"918_4",0.6864772439002991
"3102_10",0.6539832949638367
"3611_2",0.004253813065588474
"8434_10",0.9755057096481323
"681_7",0.9934275150299072
"7386_4",0.0051857903599739075
"7566_9",0.024961883202195168
"10110_10",0.5114002823829651
"10486_10",0.9883829355239868
"1492_3",0.19075211882591248
"11823_1",0.012920862063765526
"2331_9",0.9228706359863281
"2200_2",0.004411438945680857
"9547_1",0.012078466825187206
"785_2",0.0026998084504157305
"5101_4",0.12647025287151337
"5657_10",0.720604419708252
"6902_7",0.24293775856494904
"1490_9",0.8336517810821533
"7148_9",0.783753514289856
"7387_8",0.9219968914985657
"8277_9",0.860023021697998
"6912_7",0.9434545636177063
"170_2",0.5304666757583618
"7702_10",0.992108941078186
"4393_3",0.008137121796607971
"2608_3",0.7039109468460083
"4931_8",0.9535506367683411
"10589_10",0.6601682901382446
"8623_4",0.01697811298072338
"6057_2",0.006067883223295212
"2704_9",0.9936605095863342
"1790_2",0.15578396618366241
"12370_1",0.0027785496786236763
"159_1",0.011938397772610188
"343_9",0.9972361922264099
"2128_9",0.9947842359542847
"11181_8",0.960292398929596
"11775_10",0.9781561493873596
"3514_10",0.6850948333740234
"6993_2",0.0073077785782516
"2866_9",0.47518017888069153
"1000_9",0.9828155636787415
"11772_7",0.6092376112937927
"3355_9",0.3969660997390747
"8519_8",0.6420087814331055
"7879_3",0.049021538347005844
"4332_10",0.9440832734107971
"5403_1",0.0043052383698523045
"1514_7",0.19027014076709747
"7904_1",0.0052755302749574184
"10550_2",0.2478659301996231
"11442_10",0.9399892687797546
"2821_3",0.034741904586553574
"5766_1",0.002138338517397642
"8061_9",0.9975057244300842
"2166_1",0.004764909390360117
"6206_1",0.022580396384000778
"11124_2",0.03201724588871002
"7625_10",0.83771812915802
"90_9",0.9776192903518677
"7959_10",0.9966245889663696
"7029_10",0.8313392400741577
"779_8",0.9928349852561951
"1101_4",0.01341789960861206
"11189_4",0.0030665730591863394
"9790_4",0.07271307706832886
"10861_1",0.057697150856256485
"5902_2",0.017850225791335106
"9545_10",0.9058627486228943
"3730_1",0.0006281607202254236
"4951_9",0.5798600912094116
"3295_1",0.011776610277593136
"9495_2",0.06755112111568451
"2876_1",0.65833580493927
"2796_1",0.007319129537791014
"10338_3",0.18710659444332123
"10913_7",0.024401972070336342
"4685_2",0.0009924911428242922
"11586_1",0.03305098041892052
"4904_7",0.24168336391448975
"7110_7",0.5621963143348694
"2086_4",0.3913784623146057
"7372_7",0.8310642242431641
"135_9",0.9687536358833313
"7038_3",0.8023160696029663
"1119_2",0.014996451325714588
"5057_8",0.10936980694532394
"3479_10",0.9933370351791382
"6489_8",0.9758493304252625
"4910_8",0.8700310587882996
"5979_10",0.7531196475028992
"11304_1",0.002817984903231263
"2102_9",0.8331092596054077
"8048_1",0.0077614206820726395
"12153_7",0.948899507522583
"4832_8",0.9105270504951477
"3079_9",0.9281408786773682
"8254_2",0.002103901468217373
"7981_7",0.9897553324699402
"611_1",0.7157755494117737
"307_10",0.9489893317222595
"8861_3",0.02108261175453663
"4635_4",0.9753105044364929
"6197_7",0.7514600157737732
"6739_3",0.07933808863162994
"8588_9",0.9086817502975464
"8461_7",0.7752262949943542
"10089_1",0.020282667130231857
"2609_7",0.5307497978210449
"1418_3",0.2643415331840515
"2661_10",0.9158970713615417
"1253_9",0.9222894310951233
"8815_9",0.9368871450424194
"9867_8",0.9878581166267395
"2155_1",0.02124829590320587
"12259_4",0.1347934603691101
"11224_3",0.5712590217590332
"4781_1",0.0028310080524533987
"4354_9",0.988625168800354
"9629_9",0.36675843596458435
"3629_9",0.9697773456573486
"6445_10",0.9924899339675903
"9526_10",0.9318371415138245
"5138_2",0.014668836258351803
"349_10",0.8903003334999084
"2099_7",0.41616135835647583
"4411_1",0.3294602036476135
"8127_3",0.05238477140665054
"5225_8",0.9570538997650146
"7970_3",0.013971815817058086
"5688_7",0.8198944330215454
"12099_3",0.10446871072053909
"6020_4",0.4091062843799591
"3892_8",0.9884718060493469
"2098_8",0.9908744692802429
"4851_7",0.9898820519447327
"10967_10",0.23091302812099457
"6230_4",0.542445719242096
"2211_2",0.009776764549314976
"11978_10",0.8538027405738831
"8802_1",0.017362529411911964
"11010_3",0.0056557077914476395
"10083_2",0.8018008470535278
"5588_10",0.033496659249067307
"958_10",0.7790079116821289
"6771_4",0.48190009593963623
"6767_9",0.7595919966697693
"7302_10",0.9962101578712463
"5324_3",0.004318825900554657
"7737_10",0.9917553663253784
"8603_10",0.9808841347694397
"3029_7",0.9821610450744629
"8640_2",0.024968894198536873
"2139_1",0.00043684232514351606
"6305_10",0.9957772493362427
"6884_7",0.9524097442626953
"5534_8",0.9769168496131897
"7619_8",0.9773035049438477
"10057_8",0.7916495203971863
"972_7",0.9873042702674866
"6245_8",0.9220712780952454
"6627_7",0.9752347469329834
"3621_10",0.40463969111442566
"2290_4",0.964993953704834
"24_4",0.41024258732795715
"5689_1",0.0010071857832372189
"6497_4",0.04441725090146065
"12405_4",0.9041088223457336
"11720_7",0.9942243099212646
"10088_1",0.009306042455136776
"9258_9",0.994557797908783
"354_4",0.8653104901313782
"4770_10",0.9063960909843445
"1035_3",0.6194242238998413
"739_1",0.02101823128759861
"6267_7",0.9456326961517334
"1562_8",0.9594203233718872
"1438_1",0.006129798479378223
"281_8",0.9964995384216309
"1818_1",0.468363881111145
"3943_3",0.017465395852923393
"8116_4",0.5605802536010742
"6984_1",0.00376016553491354
"5330_4",0.005658288020640612
"8821_8",0.973360002040863
"10484_10",0.9921605587005615
"1886_4",0.025713874027132988
"7943_2",0.48082593083381653
"6438_7",0.9557564854621887
"8931_10",0.8847431540489197
"10538_10",0.7143608927726746
"534_10",0.9941979050636292
"7329_2",0.03852536901831627
"6614_2",0.754621148109436
"710_10",0.7708057165145874
"3120_4",0.1959078013896942
"9046_1",0.004235266242176294
"5638_2",0.024115772917866707
"2455_4",0.038888636976480484
"2652_3",0.0448182113468647
"11006_4",0.02813105843961239
